" PO2","CO2,CO4","13","31","2","58.52","39.01"
" PO5","CO3","15","35","2","58.57","39.05"
" PSO3","CO2,CO3,CO4,CO5,CO6","36","84","3","59.27","59.27"
"PO1","CO1,CO2,CO3,CO4,CO5,CO6","43","100","3","59.1","59.1"
"PSO3","CO1","7","17","1","58.29","19.43"
