CO1,1,4,3.67,73.4,4.97,5.0,99.7,52.43,61.35,82,63.42
CO2,2,4,3.43,68.6,4.97,5.0,99.7,52.43,60.39,82,62.55
CO3,4,4,3.4,68.0,4.97,5.0,99.7,52.43,60.27,82,62.44
CO4,5,4,3.67,73.4,4.97,5.0,99.7,52.43,61.35,82,63.42
CO5,3,4,3.57,71.4,4.97,5.0,99.7,52.43,60.95,82,63.06
CO6,-,-,-,-,4.97,5.0,99.7,52.43,66.61,82,68.15
