CO1,1,4,3.36,67.2,4.59,4.49,90.8,44.23,53.48,82,56.33
CO2,3,4,3.33,66.6,4.59,4.49,90.8,44.23,53.36,82,56.22
CO3,4,4,3.28,65.6,4.59,4.49,90.8,44.23,53.16,82,56.04
CO4,2,4,3.31,66.2,4.59,4.49,90.8,44.23,53.28,82,56.15
CO5,5,4,3.23,64.6,4.59,4.49,90.8,44.23,52.96,82,55.86
CO6,-,-,-,-,4.59,4.49,90.8,44.23,58.2,82,60.58
