16106107021,51516,,,15,35
17106107001,51516,,,27,44
17106107002,51516,,,19,26
17106107003,51516,,,22,34
17106107004,51516,,,20,30
17106107005,51516,,,30,36
17106107006,51516,,,15,31
17106107007,51516,,,22,28
17106107008,51516,,,19,35
17106107009,51516,,,25,29
17106107010,51516,,,16,33
17106107011,51516,,,27,47
17106107012,51516,,,11,36
17106107013,51516,,,19,37
17106107014,51516,,,25,39
17106107015,51516,,,20,25
17106107016,51516,,,13,26
17106107017,51516,,,21,37
17106107018,51516,,,24,46
17106107019,51516,,,11,29
17106107020,51516,,,27,31
17106107021,51516,,,16,25
17106107022,51516,,,27,50
17106107023,51516,,,28,32
17106107024,51516,,,19,27
17106107025,51516,,,29,34
17106107026,51516,,,24,25
17106107028,51516,,,25,37
17106107029,51516,,,19,29
17106107030,51516,,,21,33
17106107031,51516,,,19,33
17106107032,51516,,,18,25
17106107034,51516,,,21,26
17106107036,51516,,,23,44
17106107037,51516,,,18,26
17106107038,51516,,,19,28
17106107039,51516,,,17,26
17106107040,51516,,,25,32
17106107041,51516,,,16,12
17106107042,51516,,,26,35
18106107902,51516,,,19,35
18106107903,51516,,,28,42
18106107904,51516,,,18,40
18106107905,51516,,,18,40
18106107906,51516,,,19,30
18106107907,51516,,,22,39
18106107908,51516,,,17,33
18106107909,51516,,,9,35
