CO1,1,4,2.94,58.8,4.28,4.28,85.6,42.89,50.34,83,53.61
CO2,5,4,3.11,62.2,4.28,4.28,85.6,42.89,51.02,83,54.22
CO3,3,4,2.92,58.4,4.28,4.28,85.6,42.89,50.26,83,53.53
CO4,4,4,2.81,56.2,4.28,4.28,85.6,42.89,49.82,83,53.14
CO5,2,4,2.78,55.6,4.28,4.28,85.6,42.89,49.7,83,53.03
CO6,-,-,-,-,4.28,4.28,85.6,42.89,55.7,83,58.43
