16106107021,51614,,,22,45
17106107001,51614,,,26,59
17106107002,51614,,,26,53
17106107003,51614,,,28,57
17106107004,51614,,,28,57
17106107005,51614,,,28,58
17106107006,51614,,,25,53
17106107007,51614,,,27,56
17106107008,51614,,,27,55
17106107009,51614,,,28,55
17106107010,51614,,,25,50
17106107011,51614,,,26,56
17106107012,51614,,,24,48
17106107013,51614,,,24,49
17106107014,51614,,,25,54
17106107015,51614,,,25,48
17106107016,51614,,,24,48
17106107017,51614,,,24,52
17106107018,51614,,,26,55
17106107019,51614,,,25,48
17106107020,51614,,,28,57
17106107021,51614,,,25,49
17106107022,51614,,,26,58
17106107023,51614,,,27,56
17106107024,51614,,,25,49
17106107025,51614,,,26,55
17106107026,51614,,,23,47
17106107028,51614,,,27,56
17106107029,51614,,,26,51
17106107030,51614,,,28,54
17106107031,51614,,,24,49
17106107032,51614,,,27,52
17106107034,51614,,,27,56
17106107036,51614,,,26,53
17106107037,51614,,,23,48
17106107038,51614,,,23,46
17106107039,51614,,,24,49
17106107040,51614,,,28,57
17106107041,51614,,,28,50
17106107042,51614,,,27,55
18106107902,51614,,,26,53
18106107903,51614,,,28,57
18106107904,51614,,,25,51
18106107905,51614,,,28,57
18106107906,51614,,,25,49
18106107907,51614,,,27,54
18106107908,51614,,,22,44
18106107909,51614,,,22,44
