CO1,1,4,2.85,57.0,3.92,3.98,79.0,34.0,43.1,85,47.29
CO2,4,4,3.02,60.4,3.92,3.98,79.0,34.0,43.78,85,47.9
CO3,2,4,2.92,58.4,3.92,3.98,79.0,34.0,43.38,85,47.54
CO4,3,4,3.0,60.0,3.92,3.98,79.0,34.0,43.7,85,47.83
CO5,5,4,3.17,63.4,3.92,3.98,79.0,34.0,44.38,85,48.44
CO6,-,-,-,-,3.92,3.98,79.0,34.0,47.5,85,51.25
