CO1,1,4,3.26,65.2,4.11,4.29,84.0,43.43,51.84,84,55.06
CO2,5,4,3.29,65.8,4.11,4.29,84.0,43.43,51.96,84,55.16
CO3,2,4,3.26,65.2,4.11,4.29,84.0,43.43,51.84,84,55.06
CO4,3,4,3.14,62.8,4.11,4.29,84.0,43.43,51.36,84,54.62
CO5,4,4,3.37,67.4,4.11,4.29,84.0,43.43,52.28,84,55.45
CO6,-,-,-,-,4.11,4.29,84.0,43.43,55.6,84,58.44
