"PO1","CO1,CO2,CO5,CO6","29","70","3","62.19","62.19"
"PO2","CO1,CO2,CO4,CO5,CO6","37","89","3","61.94","61.94"
"PO3","CO2,CO3,CO6","19","46","3","63.34","63.34"
"PO4","CO3,CO4,CO6","19","46","3","62.75","62.75"
"PO5","CO3,CO5,CO6","19","46","3","62.45","62.45"
"PSO1","CO1,CO2,CO3,CO4,CO5,CO6","42","100","3","61.88","61.88"
