"Reg No","Course Code","Ass","Att","Q1","Q2","Q3","Q4","Q5","Internal Marks","End Sem"
"14106107191","061603","4","4","4","3","1","2","4","14","32.00"
"15106107227","061603","4","4","4","4","1","3","2","14","36.00"
"15106107228","061603","5","5","4","4","4","4","4","20","45.00"
"15106107229","061603","4","4","3","4","4","4","3","18","45.00"
"15106107230","061603","5","5","4","2","3","1","0","10","47.00"
"15106107231","061603","5","5","3","3","3","4","1","14","25.00"
"15106107233","061603","5","5","4","4","4","4","4","20","47.00"
"15106107234","061603","5","5","4","4","4","4","4","20","53.00"
"15106107235","061603","4","4","3","4","4","4","3","18","42.00"
"15106107236","061603","5","5","0","3","3","4","4","14","33.00"
"15106107237","061603","5","5","4","4","4","4","4","20","38.00"
"15106107238","061603","5","4","4","4","4","4","4","20","44.00"
"15106107239","061603","4","4","4","0","4","3","4","15","41.00"
"15106107240","061603","5","4","4","4","4","4","4","20","39.00"
"15106107241","061603","4","4","3","2","2","4","3","14","33.00"
"15106107242","061603","5","5","3","4","3","1","4","15","35.00"
"15106107244","061603","4","4","4","4","2","4","4","18","42.00"
"15106107245","061603","4","4","4","3","1","4","3","15","34.00"
"15106107246","061603","5","5","3","4","4","3","4","18","34.00"
"15106107247","061603","4","4","1","0","4","4","3","12","25.00"
"15106107248","061603","5","5","1","3","3","3","4","14","40.00"
"15106107249","061603","5","5","4","4","4","4","3","19","44.00"
"15106107250","061603","5","5","3","3","4","4","4","18","44.00"
"15106107253","061603","5","5","4","4","3","4","4","19","35.00"
"15106107254","061603","5","5","4","4","4","4","4","20","31.00"
"15106107255","061603","4","4","4","2","3","2","3","14","27.00"
"15106107256","061603","4","4","3","3","4","4","0","14","32.00"
"15106107257","061603","4","4","3","1","0","4","2","10","17.00"
"15106107259","061603","4","4","4","3","3","1","0","11","39.00"
"15106107260","061603","4","4","4","4","4","4","3","19","45.00"
"15106107262","061603","4","4","3","4","2","2","3","14","30.00"
"15106107263","061603","5","5","3","4","4","4","3","18","34.00"
"15106107264","061603","5","5","4","4","4","4","2","18","45.00"
"15106107265","061603","4","4","4","3","1","3","2","13","37.00"
"15106107266","061603","5","5","4","4","4","4","4","20","50.00"
"15106107267","061603","5","5","3","3","3","3","0","12","27.00"
