"Reg No","Course Code","Ass","Att","Q1","Q2","Q3","Q4","Q5","Internal Marks","End Sem"
"14106107191","231101","3","5","3","3","4","3","1","14","52"
"15106107227","231101","5","5","4","3","1","4","3","15","38"
"15106107228","231101","5","5","4","4","1","2","4","15","49"
"15106107229","231101","5","5","3","3","4","0","4","14","47"
"15106107230","231101","5","5","4","2","4","4","3","17","56"
"15106107231","231101","5","5","3","2","4","4","3","16","41"
"15106107232","231101","5","5","1","2","4","4","4","15","53"
"15106107233","231101","5","5","4","4","2","4","4","18","57"
"15106107234","231101","5","5","4","4","4","3","3","18","56"
"15106107235","231101","4","5","4","3","4","4","1","16","55"
"15106107236","231101","5","5","4","4","2","3","3","16","44"
"15106107237","231101","5","5","4","2","3","4","4","17","41"
"15106107238","231101","3","5","4","4","4","4","2","18","54"
"15106107239","231101","5","5","3","1","4","4","3","15","47"
"15106107240","231101","4","5","3","3","2","3","2","13","50"
"15106107241","231101","4","5","1","3","3","2","4","13","44"
"15106107242","231101","5","5","4","3","0","4","2","13","34"
"15106107243","231101","5","5","4","2","4","0","2","12","46"
"15106107244","231101","4","5","3","4","3","4","4","18","51"
"15106107245","231101","5","5","4","4","4","4","0","16","50"
"15106107246","231101","5","5","1","3","4","3","4","15","50"
"15106107247","231101","3","5","2","4","3","4","4","17","49"
"15106107248","231101","5","5","3","3","4","4","3","17","62"
"15106107249","231101","5","5","4","4","3","3","2","16","47"
"15106107250","231101","5","5","1","4","4","4","4","17","43"
"15106107253","231101","5","5","4","4","4","2","4","18","43"
"15106107254","231101","5","5","3","4","2","4","4","17","50"
"15106107255","231101","3","5","4","4","2","4","3","17","52"
"15106107256","231101","4","5","3","3","1","4","4","15","55"
"15106107257","231101","3","5","3","1","4","3","1","12","25"
"15106107258","231101","5","5","4","3","4","4","2","17","49"
"15106107259","231101","5","5","4","4","3","3","4","18","36"
"15106107260","231101","5","5","4","4","4","2","4","18","46"
"15106107262","231101","5","5","2","3","3","4","3","15","41"
"15106107263","231101","3","5","3","4","2","4","4","17","41"
"15106107264","231101","5","5","4","4","3","2","4","17","59"
"15106107265","231101","3","5","3","2","2","1","0","8","32"
"15106107266","231101","5","5","4","4","4","3","3","18","51"
"15106107267","231101","5","5","4","4","3","2","4","17","36"
