"Reg No","Course Code","Ass","Att","Q1","Q2","Q3","Q4","Q5","Internal Marks","End Sem"
"14106107191","051409","4","5","2","4","0","3","3","12","55.00"
"15106107227","051409","4","5","3","4","4","4","0","15","54.00"
"15106107228","051409","4","5","3","4","4","1","0","12","42.00"
"15106107229","051409","5","5","3","4","4","2","3","16","54.00"
"15106107230","051409","5","5","2","4","3","4","4","17","47.00"
"15106107231","051409","4","5","2","2","3","1","0","8","38.00"
"15106107233","051409","4","5","4","3","4","3","4","18","50.00"
"15106107234","051409","5","5","4","3","4","4","3","18","54.00"
"15106107235","051409","4","5","3","4","4","2","1","14","43.00"
"15106107236","051409","4","5","2","4","2","4","4","16","44.00"
"15106107237","051409","5","5","3","3","4","4","3","17","50.00"
"15106107238","051409","5","5","4","4","4","3","3","18","52.00"
"15106107239","051409","4","5","4","1","3","2","2","12","45.00"
"15106107240","051409","4","5","0","0","4","4","4","12","45.00"
"15106107241","051409","4","5","4","2","2","4","3","15","45.00"
"15106107242","051409","4","5","3","3","3","4","3","16","39.00"
"15106107244","051409","5","5","1","2","2","4","2","11","36.00"
"15106107245","051409","5","5","3","4","4","0","3","14","48.00"
"15106107246","051409","5","5","3","3","4","4","1","15","44.00"
"15106107247","051409","5","5","3","4","3","4","3","17","45.00"
"15106107248","051409","5","5","4","2","3","4","3","16","52.00"
"15106107249","051409","5","5","4","2","3","3","4","16","52.00"
"15106107250","051409","5","5","4","4","3","2","4","17","46.00"
"15106107253","051409","5","5","1","4","4","4","4","17","50.00"
"15106107254","051409","5","5","3","2","3","3","0","11","37.00"
"15106107255","051409","4","5","0","2","1","0","4","7","40.00"
"15106107256","051409","4","5","2","3","2","3","2","12","44.00"
"15106107257","051409","4","5","0","0","2","1","1","4","41.00"
"15106107259","051409","5","5","3","4","4","0","4","15","37.00"
"15106107260","051409","4","5","2","3","2","4","4","15","49.00"
"15106107262","051409","4","5","3","2","3","0","1","9","41.00"
"15106107263","051409","5","5","4","0","3","4","1","12","41.00"
"15106107264","051409","5","5","3","3","4","4","4","18","40.00"
"15106107265","051409","4","5","2","0","3","4","2","11","48.00"
"15106107266","051409","5","5","3","4","4","4","3","18","48.00"
"15106107267","051409","4","5","1","1","1","1","1","5","46.00"
