CO1,1,4,3.21,64.2,4.31,4.0,83.1,42.83,51.13,85,54.52
CO2,3,4,3.45,69.0,4.31,4.0,83.1,42.83,52.09,85,55.38
CO3,4,4,3.34,66.8,4.31,4.0,83.1,42.83,51.65,85,54.98
CO4,2,4,3.66,73.2,4.31,4.0,83.1,42.83,52.93,85,56.14
CO5,5,4,3.48,69.6,4.31,4.0,83.1,42.83,52.21,85,55.49
CO6,-,-,-,-,4.31,4.0,83.1,42.83,54.91,85,57.92
