" PSO1","CO1","6","14","1","57.73","19.24"
"PO2","CO1,CO2","16","37","2","57.47","38.32"
"PO3","CO2,CO4","16","37","2","57.47","38.32"
"PO4","CO3,CO5","16","37","2","57.25","38.17"
"PO5","CO3,CO5,CO6","22","50","3","58.4","58.4"
