CO1,1,4,3.63,72.6,4.37,4.53,89.0,42.23,52.98,83,55.98
CO2,5,4,3.53,70.6,4.37,4.53,89.0,42.23,52.58,83,55.62
CO3,2,4,3.6,72.0,4.37,4.53,89.0,42.23,52.86,83,55.87
CO4,3,4,3.73,74.6,4.37,4.53,89.0,42.23,53.38,83,56.34
CO5,4,4,3.67,73.4,4.37,4.53,89.0,42.23,53.14,83,56.13
CO6,-,-,-,-,4.37,4.53,89.0,42.23,56.26,83,58.93
