16106107021,51606,,,19,41
17106107001,51606,,,26,59
17106107002,51606,,,22,48
17106107003,51606,,,23,51
17106107004,51606,,,26,54
17106107005,51606,,,26,56
17106107006,51606,,,21,48
17106107007,51606,,,27,56
17106107008,51606,,,25,53
17106107009,51606,,,28,55
17106107010,51606,,,24,49
17106107011,51606,,,23,52
17106107012,51606,,,21,45
17106107013,51606,,,22,46
17106107014,51606,,,23,51
17106107015,51606,,,26,49
17106107016,51606,,,28,52
17106107017,51606,,,27,55
17106107018,51606,,,26,55
17106107019,51606,,,18,40
17106107020,51606,,,27,55
17106107021,51606,,,28,53
17106107022,51606,,,22,53
17106107023,51606,,,26,55
17106107024,51606,,,21,45
17106107025,51606,,,26,55
17106107026,51606,,,22,46
17106107028,51606,,,22,50
17106107029,51606,,,22,47
17106107030,51606,,,28,54
17106107031,51606,,,22,47
17106107032,51606,,,21,45
17106107034,51606,,,26,54
17106107036,51606,,,25,52
17106107037,51606,,,20,44
17106107038,51606,,,27,51
17106107039,51606,,,21,46
17106107040,51606,,,19,46
17106107041,51606,,,21,42
17106107042,51606,,,22,50
18106107902,51606,,,27,54
18106107903,51606,,,25,53
18106107904,51606,,,20,45
18106107905,51606,,,23,51
18106107906,51606,,,26,50
18106107907,51606,,,27,54
18106107908,51606,,,24,47
18106107909,51606,,,22,44
