16106107021,211405,,,17,29
17106107001,211405,,,29,38
17106107002,211405,,,25,15
17106107003,211405,,,23,28
17106107004,211405,,,24,28
17106107005,211405,,,30,53
17106107006,211405,,,29,46
17106107007,211405,,,29,51
17106107008,211405,,,29,34
17106107009,211405,,,28,41
17106107010,211405,,,26,12
17106107011,211405,,,30,52
17106107012,211405,,,25,40
17106107013,211405,,,27,34
17106107014,211405,,,27,25
17106107015,211405,,,29,16
17106107016,211405,,,19,11
17106107017,211405,,,24,41
17106107018,211405,,,29,33
17106107019,211405,,,29,50
17106107020,211405,,,29,47
17106107021,211405,,,AB,42
17106107022,211405,,,30,49
17106107023,211405,,,28,40
17106107024,211405,,,26,26
17106107025,211405,,,30,56
17106107026,211405,,,27,36
17106107028,211405,,,30,46
17106107029,211405,,,23,43
17106107030,211405,,,30,33
17106107031,211405,,,28,27
17106107032,211405,,,27,39
17106107034,211405,,,26,26
17106107036,211405,,,28,16
17106107037,211405,,,26,29
17106107038,211405,,,22,25
17106107039,211405,,,23,35
17106107040,211405,,,30,50
17106107041,211405,,,23,34
17106107042,211405,,,29,53
18106107902,211405,,,25,37
18106107903,211405,,,28,29
18106107904,211405,,,20,11
18106107905,211405,,,23,45
18106107906,211405,,,23,25
18106107907,211405,,,27,34
18106107908,211405,,,20,25
18106107909,211405,,,17,9
