"16106107021","211405","3","4","2","2","4","2","0","10","29"
"17106107001","211405","5","5","4","4","3","4","4","19","38"
"17106107002","211405","4","4","4","2","4","4","3","17","15"
"17106107003","211405","4","4","3","4","4","3","1","15","28"
"17106107004","211405","4","4","4","1","4","3","4","16","28"
"17106107005","211405","5","5","4","4","4","4","4","20","53"
"17106107006","211405","5","5","4","4","3","4","4","19","46"
"17106107007","211405","5","5","4","3","4","4","4","19","51"
"17106107008","211405","5","5","3","4","4","4","4","19","34"
"17106107009","211405","5","4","4","4","4","3","4","19","41"
"17106107010","211405","4","4","3","4","4","3","4","18","12"
"17106107011","211405","5","5","4","4","4","4","4","20","52"
"17106107012","211405","4","4","4","4","4","1","4","17","40"
"17106107013","211405","5","4","4","4","4","2","4","18","34"
"17106107014","211405","4","5","4","3","4","4","3","18","25"
"17106107015","211405","5","5","4","4","4","3","4","19","16"
"17106107016","211405","4","3","2","4","2","1","3","12","11"
"17106107017","211405","4","4","3","4","4","3","2","16","41"
"17106107018","211405","5","5","4","4","3","4","4","19","33"
"17106107019","211405","5","5","4","4","3","4","4","19","50"
"17106107020","211405","5","5","4","3","4","4","4","19","47"
"17106107022","211405","5","5","4","4","4","4","4","20","49"
"17106107023","211405","5","4","4","3","4","4","4","19","40"
"17106107024","211405","4","4","4","4","4","3","3","18","26"
"17106107025","211405","5","5","4","4","4","4","4","20","56"
"17106107026","211405","4","5","3","3","4","4","4","18","36"
"17106107028","211405","5","5","4","4","4","4","4","20","46"
"17106107029","211405","4","4","4","3","2","3","3","15","43"
"17106107030","211405","5","5","4","4","4","4","4","20","33"
"17106107031","211405","5","4","3","4","4","4","4","19","27"
"17106107032","211405","5","4","4","4","4","4","2","18","39"
"17106107034","211405","4","4","4","4","3","3","4","18","26"
"17106107036","211405","5","4","4","4","3","4","4","19","16"
"17106107037","211405","4","4","4","3","4","3","4","18","29"
"17106107038","211405","4","4","4","1","3","3","3","14","25"
"17106107039","211405","4","4","2","3","2","4","4","15","35"
"17106107040","211405","5","5","4","4","4","4","4","20","50"
"17106107041","211405","4","4","4","4","3","4","0","15","34"
"17106107042","211405","5","5","4","4","4","4","3","19","53"
"18106107902","211405","4","4","4","2","4","4","3","17","37"
"18106107903","211405","4","5","3","4","4","4","4","19","29"
"18106107904","211405","3","4","1","3","2","4","3","13","11"
"18106107905","211405","4","4","3","3","3","2","4","15","45"
"18106107906","211405","4","4","3","3","4","1","4","15","25"
"18106107907","211405","5","4","4","4","4","4","2","18","34"
"18106107908","211405","3","4","4","4","2","3","0","13","25"
"18106107909","211405","3","4","2","4","1","1","2","10","9"
"17255043341.53","211405.0","4.4","4.38","3.57","3.51","3.53","3.36","3.32","17.3","34.09"
