"PO1","CO1,CO2,CO4,CO5,CO6","34","78","3","56.13","56.13"
"PO10","CO2","3","7","1","55.87","18.62"
"PO2","CO1,CO2,CO5,CO6","20","46","3","56.47","56.47"
"PO3","CO3,CO6","16","37","2","57.48","38.32"
"PO4","CO4,CO6","20","46","3","56.88","56.88"
"PO5","CO3","10","23","1","55.95","18.65"
"PSO1","CO1,CO2,CO3,CO4,CO6","36","82","3","56.24","56.24"
