"PO1","CO1,CO2,CO4,CO5,CO6","34","81","3","51.81","51.81"
"PO2","CO4,CO5","20","48","3","51.23","51.23"
"PO2.PO4","CO3","8","20","1","50.78","16.93"
"PO4","CO5,CO6","16","39","2","52.86","35.24"
"PO5","CO4,CO5,CO6","26","62","3","52.33","52.33"
"PSO1","CO1,CO2,CO3,CO4,CO5,CO6","42","100","3","51.63","51.63"
