16106107021,51403,,,16,32
17106107001,51403,,,25,39
17106107002,51403,,,18,38
17106107003,51403,,,23,47
17106107004,51403,,,20,39
17106107005,51403,,,24,49
17106107006,51403,,,21,53
17106107007,51403,,,20,54
17106107008,51403,,,21,40
17106107009,51403,,,18,45
17106107010,51403,,,16,28
17106107011,51403,,,24,52
17106107012,51403,,,16,39
17106107013,51403,,,16,35
17106107014,51403,,,18,42
17106107015,51403,,,18,32
17106107016,51403,,,16,27
17106107017,51403,,,18,38
17106107018,51403,,,19,45
17106107019,51403,,,16,35
17106107020,51403,,,18,41
17106107021,51403,,,8,29
17106107022,51403,,,21,42
17106107023,51403,,,21,41
17106107024,51403,,,16,25
17106107025,51403,,,22,46
17106107026,51403,,,18,38
17106107028,51403,,,20,43
17106107029,51403,,,16,32
17106107030,51403,,,16,29
17106107031,51403,,,18,31
17106107032,51403,,,17,34
17106107034,51403,,,20,36
17106107036,51403,,,16,33
17106107037,51403,,,16,24
17106107038,51403,,,16,25
17106107039,51403,,,18,28
17106107040,51403,,,23,37
17106107041,51403,,,16,25
17106107042,51403,,,21,52
18106107902,51403,,,18,27
18106107903,51403,,,17,39
18106107904,51403,,,17,38
18106107905,51403,,,22,49
18106107906,51403,,,16,43
18106107907,51403,,,16,29
18106107908,51403,,,16,25
18106107909,51403,,,16,16
