"PO1","CO1,CO2,CO3,CO4,CO5,CO6","43","100","3","46.71","46.71"
"PO2","CO2,CO3,CO4,CO5,CO6","39","91","3","46.87","46.87"
"PO3","CO4,CO5","11","26","2","45.71","30.47"
"PO4","CO2,CO3,CO4","31","73","3","45.93","45.93"
"PO5","CO2,CO3","24","56","3","46.0","46.0"
"PSO1","CO1,CO2,CO3,CO4,CO5,CO6","43","100","3","46.71","46.71"
