14101107019,51401,4,5,18,40
15101107001,51401,4,5,9,31
15101107002,51401,4,5,11,26
15101107003,51401,4,5,12,31
15101107004,51401,4,5,10,36
15101107005,51401,4,5,11,35
15101107006,51401,4,5,17,50
15101107007,51401,4,5,13,36
15101107008,51401,4,5,8,29
15101107009,51401,4,5,11,26
15101107010,51401,4,5,9,34
15101107011,51401,4,5,14,33
15101107012,51401,4,5,12,35
15101107013,51401,4,5,14,33
15101107014,51401,4,5,11,27
15101107015,51401,4,5,11,32
15101107016,51401,4,5,14,34
15101107018,51401,4,5,8,31
15101107019,51401,4,5,15,32
15101107020,51401,4,5,6,31
15101107021,51401,4,5,6,35
15101107022,51401,4,5,16,31
15101107023,51401,4,5,12,32
15101107024,51401,4,5,13,29
15101107025,51401,4,5,7,27
15101107026,51401,4,5,18,37
15101107027,51401,4,5,8,36
15101107028,51401,4,5,15,42
15101107029,51401,4,5,16,30
15101107031,51401,4,5,13,34
15101107032,51401,4,5,6,26
15101107033,51401,4,5,8,27
15101107034,51401,4,5,13,26
15101107035,51401,4,5,13,27
15101107036,51401,4,5,13,31
15101107037,51401,4,5,12,37
15101107038,51401,4,5,6,26
15101107040,51401,4,5,12,29
15101107041,51401,4,5,10,26
15101107042,51401,4,5,6,26
15101107043,51401,4,5,9,36
15101107044,51401,4,5,9,25
15101107045,51401,4,5,9,35
15101107046,51401,4,5,8,46
15101107047,51401,4,5,10,42
15101107049,51401,4,5,10,29
15101107050,51401,4,5,10,43
15101107051,51401,4,5,7,26
15101107052,51401,4,5,9,31
15101107053,51401,4,5,16,42
15101107054,51401,4,5,16,40
15101107056,51401,4,5,11,47
15101107057,51401,4,5,11,38
15101107058,51401,4,5,7,26
15101107059,51401,4,5,8,32
15101107060,51401,4,5,8,12
15101107061,51401,4,5,15,50
15101107062,51401,4,5,9,26
15101107063,51401,4,5,12,37
15101107064,51401,4,5,15,42
15104107211,51401,4,5,12,34
16101107902,51401,4,5,10,41
16101107903,51401,4,5,13,34
16101107904,51401,4,5,10,29
16101107905,51401,4,5,6,32
16101107906,51401,4,5,13,27
16101107908,51401,4,5,9,27
16101107909,51401,4,5,12,26
