"PO1","CO1,CO2,CO3,CO4,CO5,CO6","42","100","3","62.91","62.91"
"PO2","CO1,CO2,CO3,CO4,CO5","32","77","3","62.7","62.7"
"PO3","CO1,CO4,CO5,CO6","31","74","3","62.84","62.84"
"PO4","CO1,CO2,CO5,CO6","27","65","3","63.03","63.03"
"PO5","CO1,CO3,CO4,CO6","31","74","3","62.99","62.99"
