"14106107182","041301P","4","4","8","27"
"14106107183","041301P","5","4","8","28"
"14106107184","041301P","5","4","8","26"
"14106107185","041301P","5","5","9","26"
"14106107186","041301P","5","4","8","29"
"14106107187","041301P","5","4","9","28"
"14106107188","041301P","5","4","9","26"
"14106107189","041301P","5","4","9","29"
"14106107192","041301P","5","5","9","26"
"14106107197","041301P","5","4","9","26"
"14106107198","041301P","5","4","9","26"
"14106107201","041301P","4","4","8","27"
"14106107202","041301P","5","4","8","26"
"14106107203","041301P","5","5","9","26"
"14106107204","041301P","5","4","9","26"
"14106107205","041301P","5","4","9","27"
"14106107206","041301P","5","4","9","27"
"14106107207","041301P","4","4","8","26"
"14106107209","041301P","5","4","9","26"
"14106107211","041301P","4","4","8","26"
"14106107263","041301P","5","4","9","27"
"14106107264","041301P","5","4","8","26"
"14106107265","041301P","5","4","8","26"
"14106107266","041301P","5","5","9","27"
"14106107267","041301P","5","5","9","26"
"14106107268","041301P","4","4","8","27"
"14106107269","041301P","4","4","8","26"
"14106107317","041301P","4","5","8","27"
"14106107270","041301P","5","5","9","26"
"14106107316","041301P","5","4","9","27"
"14106107318","041301P","5","5","9","27"
