"14106107182","021103P","9","9","17","55"
"14106107183","021103P","9","9","16","54"
"14106107184","021103P","10","10","18","58"
"14106107185","021103P","9","9","17","56"
"14106107186","021103P","9","8","18","56"
"14106107187","021103P","8","8","18","56"
"14106107188","021103P","9","9","16","57"
"14106107189","021103P","8","9","17","55"
"14106107192","021103P","9","10","16","56"
"14106107197","021103P","9","10","19","57"
"14106107198","021103P","9","9","17","56"
"14106107201","021103P","8","9","18","56"
"14106107202","021103P","9","9","17","55"
"14106107203","021103P","10","10","18","57"
"14106107204","021103P","8","9","18","55"
"14106107205","021103P","8","9","17","57"
"14106107206","021103P","9","9","17","55"
"14106107207","021103P","8","9","19","56"
"14106107209","021103P","9","9","17","56"
"14106107211","021103P","9","9","17","55"
"14106107263","021103P","10","10","18","56"
"14106107264","021103P","8","9","18","56"
"14106107265","021103P","10","10","18","58"
"14106107266","021103P","9","9","17","55"
"14106107267","021103P","9","8","18","55"
"14106107268","021103P","10","10","18","57"
"14106107269","021103P","9","8","18","54"
"14106107270","021103P","9","9","18","54"
