"14106107182","051516P","4","5","7","24"
"14106107184","051516P","5","5","8","26"
"14106107185","051516P","4","5","7","25"
"14106107186","051516P","5","4","7","26"
"14106107187","051516P","4","5","8","25"
"14106107188","051516P","4","4","8","27"
"14106107189","051516P","4","5","8","26"
"14106107192","051516P","4","4","8","28"
"14106107197","051516P","4","4","8","25"
"14106107198","051516P","5","4","7","25"
"14106107201","051516P","4","4","8","26"
"14106107202","051516P","5","5","8","25"
"14106107203","051516P","4","5","8","27"
"14106107204","051516P","5","4","7","26"
"14106107205","051516P","4","5","7","25"
"14106107206","051516P","5","4","7","25"
"14106107207","051516P","4","5","8","24"
"14106107209","051516P","5","4","8","26"
"14106107211","051516P","4","4","8","24"
"14106107263","051516P","5","4","8","27"
"14106107264","051516P","4","4","8","25"
"14106107265","051516P","5","5","8","26"
"14106107266","051516P","5","4","8","27"
"14106107267","051516P","5","5","8","27"
"14106107268","051516P","4","4","8","25"
"14106107269","051516P","5","4","7","24"
"14106107317","051516P","5","4","8","25"
"14106107270","051516P","4","5","7","26"
"14106107316","051516P","4","5","8","26"
"14106107318","051516P","5","5","7","27"
