"Reg No","Course Code","Ass","Att","Q1","Q2","Q3","Q4","Q5","Internal Marks","End Sem"
"14106107191","041302","5","4","4","4","4","2","4","18","42.00"
"15106107227","041302","5","5","4","4","4","4","3","19","29.00"
"15106107228","041302","5","5","4","4","4","2","3","17","59.00"
"15106107229","041302","5","4","3","3","4","4","4","18","47.00"
"15106107230","041302","5","5","3","4","3","4","4","18","45.00"
"15106107231","041302","5","5","3","4","4","4","3","18","27.00"
"15106107233","041302","4","5","4","4","4","2","4","18","44.00"
"15106107234","041302","5","5","4","4","4","4","3","19","60.00"
"15106107235","041302","4","5","4","4","4","4","2","18","25.00"
"15106107236","041302","5","5","3","3","4","4","4","18","25.00"
"15106107237","041302","5","5","4","4","3","4","4","19","44.00"
"15106107238","041302","5","4","3","4","4","4","3","18","50.00"
"15106107239","041302","5","5","2","4","4","3","4","17","42.00"
"15106107240","041302","5","5","4","4","4","2","4","18","48.00"
"15106107241","041302","5","5","3","4","4","2","4","17","42.00"
"15106107242","041302","5","5","4","2","4","4","4","18","25.00"
"15106107244","041302","5","4","4","3","4","3","4","18","53.00"
"15106107245","041302","5","4","4","4","2","4","4","18","49.00"
"15106107246","041302","5","5","2","4","4","4","4","18","54.00"
"15106107247","041302","5","4","4","4","4","3","4","19","38.00"
"15106107248","041302","5","5","4","4","2","4","4","18","44.00"
"15106107249","041302","5","5","4","4","4","2","4","18","42.00"
"15106107250","041302","5","5","4","4","3","3","4","18","51.00"
"15106107253","041302","5","5","4","4","3","3","4","18","34.00"
"15106107254","041302","5","5","4","4","1","4","4","17","25.00"
"15106107255","041302","5","5","3","4","4","4","3","18","25.00"
"15106107256","041302","5","4","3","4","4","4","2","17","33.00"
"15106107257","041302","5","4","3","2","4","4","4","17","16.00"
"15106107259","041302","4","5","2","4","4","4","4","18","37.00"
"15106107260","041302","5","5","4","2","4","4","4","18","43.00"
"15106107262","041302","5","5","3","2","4","4","4","17","27.00"
"15106107263","041302","5","5","3","4","4","4","4","19","37.00"
"15106107264","041302","4","5","4","4","3","3","4","18","48.00"
"15106107265","041302","5","5","4","4","3","4","4","19","19.00"
"15106107266","041302","5","4","4","2","3","1","2","12","57.00"
"15106107267","041302","5","5","4","4","4","2","3","17","25.00"
