"PO1","CO1,CO2,CO3","14","33","2","58.42","38.95"
"PO2","CO1,CO2,CO3,CO4,CO5","31","73","3","58.69","58.69"
"PO3","CO2,CO3,CO4,CO6","33","77","3","59.51","59.51"
"PO4","CO3,CO5,CO6","28","66","3","59.42","59.42"
"PO5","CO4,CO5","17","40","3","59.08","59.08"
"PSO1","CO2,CO3,CO5,CO6","32","75","3","59.46","59.46"
"PSO2","CO3,CO4","17","40","3","58.29","58.29"
"PSO3","CO5,CO6","20","47","3","60.43","60.43"
