"PO2","CO1,CO2","16","37","2","51.7","34.46"
"PO3","CO2,CO4","16","37","2","51.64","34.43"
"PO4","CO3,CO5","16","37","2","52.06","34.71"
"PO5","CO3,CO5,CO6","22","50","3","53.33","53.33"
"PSO1","CO1,CO2,CO3,CO4,CO5,CO6","44","100","3","52.47","52.47"
