"Reg No","Course Code","Ass","Att","Q1","Q2","Q3","Q4","Q5","Internal Marks","End Sem"
"14106107182","41302","4","5","3","4","4","4","4","19","52"
"14106107183","41302","4","5","4","2","2","4","4","16","40"
"14106107184","41302","4","4","4","4","4","0","4","16","28"
"14106107185","41302","5","5","2","4","4","4","4","18","25"
"14106107186","41302","5","5","3","4","4","4","4","19","47"
"14106107187","41302","5","5","4","3","4","4","4","19","42"
"14106107188","41302","5","5","4","2","4","4","4","18","31"
"14106107189","41302","5","5","4","4","3","4","4","19","48"
"14106107192","41302","5","5","4","4","3","4","3","18","50"
"14106107197","41302","5","5","4","2","4","4","4","18","30"
"14106107198","41302","5","5","4","4","2","4","4","18","37"
"14106107201","41302","5","5","4","4","4","4","3","19","35"
"14106107202","41302","5","5","4","4","4","4","2","18","43"
"14106107203","41302","5","5","3","4","4","4","4","19","49"
"14106107204","41302","5","5","3","4","4","4","3","18","31"
"14106107205","41302","5","5","4","4","4","4","3","19","43"
"14106107206","41302","5","5","4","2","3","4","4","17","37"
"14106107207","41302","3","5","4","4","4","2","4","18","32"
"14106107209","41302","5","5","4","4","3","4","4","19","48"
"14106107211","41302","5","5","4","4","2","3","4","17","32"
"14106107263","41302","5","5","4","4","4","3","4","19","51"
"14106107264","41302","5","5","4","4","3","4","4","19","41"
"14106107265","41302","5","5","4","4","2","4","4","18","45"
"14106107266","41302","5","5","3","4","3","4","4","18","43"
"14106107267","41302","5","5","4","3","4","4","4","19","46"
"14106107268","41302","5","5","4","4","3","4","3","18","37"
"14106107269","41302","4","4","3","3","4","3","3","16","33"
"14106107317","41302","5","5","4","4","3","4","4","19","51"
"14106107270","41302","5","5","2","4","4","4","4","18","38"
"14106107316","41302","5","5","3","3","4","4","4","18","40"
"14106107318","41302","5","5","3","4","4","4","4","19","47"
