18106107010,100204,,,18,44
18106107901,100204,,,18,39
19106107001,100204,,,20,43
19106107002,100204,,,26,56
19106107003,100204,,,24,52
19106107004,100204,,,19,45
19106107005,100204,,,18,39
19106107006,100204,,,18,41
19106107007,100204,,,18,39
19106107008,100204,,,19,46
19106107009,100204,,,25,56
19106107010,100204,,,18,43
19106107011,100204,,,18,41
19106107012,100204,,,26,56
19106107013,100204,,,18,45
19106107014,100204,,,21,45
19106107015,100204,,,25,56
19106107016,100204,,,20,45
19106107017,100204,,,22,49
19106107018,100204,,,26,53
19106107019,100204,,,22,50
19106107020,100204,,,18,46
19106107021,100204,,,18,40
19106107022,100204,,,26,51
19106107023,100204,,,25,52
19106107024,100204,,,27,57
19106107025,100204,,,26,58
19106107026,100204,,,26,56
19106107027,100204,,,18,40
19106107028,100204,,,27,58
19106107029,100204,,,19,41
19106107030,100204,,,22,48
19106107031,100204,,,23,50
19106107032,100204,,,25,54
19106107033,100204,,,24,51
19106107034,100204,,,25,49
19106107035,100204,,,21,51
19106107036,100204,,,25,52
19106107037,100204,,,18,40
19106107038,100204,,,22,51
19106107039,100204,,,25,47
19106107040,100204,,,19,41
19106107041,100204,,,21,47
