"14106107191","61705","4","4","4","0","2","3","4","13","54"
"15106107230","61705","4","4","4","1","2","4","3","14","49"
"15106107231","61705","3","4","3","1","1","3","3","11","43"
"15106107228","61705","3","4","4","2","0","4","3","13","49"
"15106107233","61705","5","5","3","4","4","4","4","19","48"
"15106107227","61705","3","4","4","1","2","3","3","13","41"
"15106107260","61705","4","4","3","4","3","4","0","14","33"
"15106107262","61705","4","3","3","1","3","4","2","13","39"
"15106107259","61705","4","3","4","0","2","3","4","13","40"
"15106107267","61705","4","4","4","4","1","1","4","14","26"
"15106107234","61705","5","5","3","4","4","4","4","19","54"
"15106107235","61705","4","4","2","3","3","4","4","16","40"
"15106107236","61705","4","5","4","4","4","4","2","18","40"
"15106107263","61705","4","3","1","3","4","2","3","13","32"
"15106107264","61705","5","5","4","4","3","4","4","19","43"
"15106107237","61705","4","4","3","4","0","4","4","15","44"
"15106107238","61705","4","5","3","4","4","3","4","18","42"
"15106107239","61705","4","4","4","4","3","2","0","13","36"
"15106107229","61705","4","4","3","3","4","4","3","17","53"
"15106107240","61705","4","4","3","3","4","0","3","13","43"
"15106107241","61705","4","4","3","3","4","3","0","13","49"
"15106107242","61705","4","4","4","4","3","3","1","15","41"
"15106107244","61705","3","4","3","0","1","4","2","10","38"
"15106107265","61705","4","4","2","2","4","4","2","14","41"
"15106107245","61705","4","4","4","4","3","4","2","17","39"
"15106107246","61705","4","5","4","3","4","4","3","18","40"
"15106107247","61705","4","4","1","3","3","3","3","13","34"
"15106107248","61705","5","4","4","4","3","4","4","19","34"
"15106107249","61705","4","4","4","4","4","2","4","18","38"
"15106107250","61705","4","5","4","4","4","4","2","18","36"
"15106107253","61705","4","4","2","4","4","4","4","18","30"
"15106107254","61705","5","4","3","3","4","4","4","18","37"
"15106107255","61705","4","4","4","3","1","1","4","13","27"
"15106107266","61705","5","4","4","3","4","4","4","19","51"
"15106107256","61705","4","4","2","3","1","4","3","13","31"
"15106107257","61705","4","3","0","3","4","3","2","12","27"
"15078329467.25","61705.0","4.06","4.08","3.17","2.89","2.89","3.31","2.92","15.17","40.06"
