CO1,1,4,1.77,35.4,3.57,3.43,70.0,26.49,32.62,84,37.76
CO2,2,4,1.71,34.2,3.57,3.43,70.0,26.49,32.38,84,37.54
CO3,3,4,2.11,42.2,3.57,3.43,70.0,26.49,33.98,84,38.98
CO4,4,4,2.2,44.0,3.57,3.43,70.0,26.49,34.34,84,39.31
CO5,5,4,2.14,42.8,3.57,3.43,70.0,26.49,34.1,84,39.09
CO6,-,-,-,-,3.57,3.43,70.0,26.49,39.54,84,43.99
