"15106107251","041302P","5","5","8","27"
"16106107001","041302P","5","5","9","26"
"16106107002","041302P","4","5","7","28"
"16106107003","041302P","5","5","9","26"
"16106107004","041302P","5","5","8","27"
"16106107005","041302P","5","5","9","26"
"16106107006","041302P","5","5","8","25"
"16106107007","041302P","5","5","9","27"
"16106107008","041302P","4","5","7","26"
"16106107009","041302P","4","5","7","27"
"16106107010","041302P","5","5","9","27"
"16106107011","041302P","5","5","8","27"
"16106107012","041302P","5","5","8","27"
"16106107013","041302P","5","5","9","23"
"16106107014","041302P","5","5","9","26"
"16106107015","041302P","5","5","8","24"
"16106107016","041302P","5","5","9","24"
"16106107017","041302P","5","5","9","25"
"16106107018","041302P","4","5","7","27"
"16106107019","041302P","4","5","8","28"
"16106107020","041302P","5","5","8","27"
"16106107022","041302P","5","5","9","27"
"16106107023","041302P","5","5","9","27"
"16106107024","041302P","5","5","8","26"
"16106107025","041302P","5","5","9","20"
"16106107026","041302P","5","5","8","28"
"16106107027","041302P","4","5","8","25"
"16106107028","041302P","5","5","8","27"
"16106107029","041302P","4","5","7","25"
"16106107030","041302P","5","5","9","23"
"16106107031","041302P","5","5","9","27"
"16106107032","041302P","5","5","8","26"
"16106107033","041302P","5","5","8","28"
"16106107034","041302P","5","5","8","23"
"16106107036","041302P","5","5","9","27"
"16106107037","041302P","5","5","9","27"
"16106107039","041302P","5","5","8","27"
"17106107901","041302P","5","5","9","29"
"17106107902","041302P","5","5","9","27"
"17106107903","041302P","5","5","8","26"
