"PO1","CO1,CO2,CO3,CO4,CO5,CO6","42","100","3","54.56","54.56"
"PO12","CO6","6","15","1","57.87","19.29"
"PO2","CO1,CO2,CO3,CO4,CO5,CO6","42","100","3","54.56","54.56"
"PO3","CO1,CO2","14","34","2","53.86","35.9"
"PO4","CO1,CO2,CO3,CO4,CO5,CO6","42","100","3","54.56","54.56"
"PO5","CO1,CO3,CO4,CO5,CO6","36","86","3","54.74","54.74"
"PSO1","CO1,CO2,CO3,CO4,CO5,CO6","42","100","3","54.56","54.56"
