CO1,1,4,3.43,68.6,4.3,4.0,83.0,39.67,49.79,80,52.81
CO2,3,4,2.9,58.0,4.3,4.0,83.0,39.67,47.67,80,50.9
CO3,5,4,3.33,66.6,4.3,4.0,83.0,39.67,49.39,80,52.45
CO4,2,4,3.37,67.4,4.3,4.0,83.0,39.67,49.55,80,52.59
CO5,4,4,3.33,66.6,4.3,4.0,83.0,39.67,49.39,80,52.45
CO6,-,-,-,-,4.3,4.0,83.0,39.67,52.67,80,55.4
