"PO1","CO1,CO2,CO4,CO5,CO6","34","81","3","53.33","53.33"
"PO2","CO4,CO5","20","48","3","51.55","51.55"
"PO2.PO4","CO3","8","20","1","52.04","17.35"
"PO4","CO5,CO6","16","39","2","55.25","36.83"
"PO5","CO4,CO5,CO6","26","62","3","54.07","54.07"
"PSO1","CO1,CO2,CO3,CO4,CO5,CO6","42","100","3","53.12","53.12"
