17106107001,61201,,,24,45
17106107002,61201,,,26,29
17106107003,61201,,,28,47
17106107004,61201,,,27,44
17106107005,61201,,,27,52
17106107006,61201,,,24,51
17106107007,61201,,,28,52
17106107008,61201,,,27,46
17106107009,61201,,,25,37
17106107010,61201,,,25,31
17106107011,61201,,,26,44
17106107012,61201,,,20,46
17106107013,61201,,,25,35
17106107014,61201,,,27,40
17106107015,61201,,,22,32
17106107016,61201,,,21,36
17106107017,61201,,,27,53
17106107018,61201,,,27,41
17106107019,61201,,,20,37
17106107020,61201,,,25,50
17106107021,61201,,,21,54
17106107022,61201,,,28,56
17106107023,61201,,,27,37
17106107024,61201,,,21,32
17106107025,61201,,,25,40
17106107026,61201,,,23,43
17106107027,61201,,,21,38
17106107028,61201,,,22,32
17106107029,61201,,,18,31
17106107030,61201,,,20,32
17106107031,61201,,,21,32
17106107032,61201,,,17,35
17106107033,61201,,,21,30
17106107034,61201,,,24,41
17106107035,61201,,,20,33
17106107036,61201,,,18,32
17106107037,61201,,,22,35
17106107038,61201,,,20,39
17106107039,61201,,,20,32
17106107040,61201,,,28,39
17106107041,61201,,,21,32
17106107042,61201,,,25,40
