18106107001,100304,,,17,28
18106107002,100304,,,29,64
18106107003,100304,,,20,52
18106107004,100304,,,18,46
18106107005,100304,,,15,40
18106107006,100304,,,12,25
18106107007,100304,,,19,33
18106107008,100304,,,27,49
18106107009,100304,,,26,45
18106107011,100304,,,14,46
18106107012,100304,,,16,45
18106107013,100304,,,11,25
18106107014,100304,,,28,54
18106107015,100304,,,15,31
18106107016,100304,,,20,38
18106107017,100304,,,25,57
18106107018,100304,,,27,34
18106107019,100304,,,11,17
18106107020,100304,,,13,41
18106107021,100304,,,22,46
18106107022,100304,,,17,41
18106107023,100304,,,22,40
18106107024,100304,,,16,44
18106107025,100304,,,28,52
18106107026,100304,,,14,33
18106107027,100304,,,19,47
18106107028,100304,,,24,43
18106107029,100304,,,29,53
18106107030,100304,,,14,43
18106107031,100304,,,15,28
18106107032,100304,,,19,57
18106107033,100304,,,25,62
18106107034,100304,,,14,43
