"PO1","CO1,CO2,CO3,CO4,CO5,CO6","43","100","3","51.18","51.18"
"PO2","CO2,CO3,CO4,CO5,CO6","39","91","3","51.22","51.22"
"PO3","CO4,CO5","11","26","2","50.04","33.36"
"PO4","CO2,CO3,CO4","31","73","3","50.31","50.31"
"PO5","CO2,CO3","24","56","3","50.26","50.26"
"PSO1","CO1,CO2,CO3,CO4,CO5,CO6","43","100","3","51.18","51.18"
