"Reg No","Course Code","Ass","Att","Q1","Q2","Q3","Q4","Q5","Internal Marks","End Sem"
"15106107251","241306","4","4","2","4","4","2","3","15","50"
"16106107001","241306","5","5","4","2","1","2","4","13","40"
"16106107002","241306","4","5","0","3","2","0","3","8","26"
"16106107003","241306","4","5","3","3","0","4","1","11","49"
"16106107004","241306","5","5","4","4","4","2","4","18","46"
"16106107005","241306","5","5","0","2","4","4","2","12","29"
"16106107006","241306","4","4","2","4","4","1","2","13","48"
"16106107007","241306","5","5","2","4","4","3","4","17","49"
"16106107008","241306","4","4","4","0","4","0","4","12","42"
"16106107009","241306","4","4","4","1","1","3","0","9","29"
"16106107010","241306","5","5","3","2","3","4","4","16","48"
"16106107011","241306","5","5","0","3","3","0","4","10","41"
"16106107012","241306","4","5","1","2","3","0","4","10","50"
"16106107013","241306","4","4","2","0","4","4","3","13","37"
"16106107014","241306","4","4","1","3","1","0","3","8","36"
"16106107015","241306","4","4","0","1","3","4","1","9","33"
"16106107016","241306","4","4","4","1","1","0","3","9","30"
"16106107017","241306","4","4","3","3","0","2","2","10","26"
"16106107018","241306","4","4","4","4","4","2","0","14","32"
"16106107019","241306","4","3","0","2","4","2","1","9","34"
"16106107020","241306","5","5","3","1","3","3","4","14","43"
"16106107022","241306","4","4","0","4","2","1","2","9","38"
"16106107023","241306","5","5","2","2","2","3","4","13","31"
"16106107024","241306","4","4","0","3","0","3","3","9","35"
"16106107025","241306","5","5","2","4","4","0","2","12","44"
"16106107026","241306","4","5","1","3","1","0","4","9","42"
"16106107027","241306","4","4","2","1","4","4","0","11","38"
"16106107028","241306","5","5","2","3","4","4","4","17","46"
"16106107029","241306","4","4","1","1","3","0","4","9","43"
"16106107030","241306","5","5","3","4","0","1","4","12","39"
"16106107031","241306","4","5","4","2","2","1","1","10","37"
"16106107032","241306","5","4","1","3","4","3","4","15","48"
"16106107033","241306","5","4","4","3","4","0","4","15","43"
"16106107034","241306","5","5","3","2","2","3","4","14","33"
"16106107036","241306","5","4","3","4","4","4","4","19","37"
"16106107037","241306","5","5","4","4","0","4","3","15","42"
"16106107039","241306","4","4","2","4","0","2","4","12","40"
"17106107901","241306","5","5","2","4","3","3","2","14","42"
"17106107902","241306","5","5","2","2","4","4","1","13","44"
"17106107903","241306","4","4","0","3","2","1","2","8","46"
