"Reg No","Course Code","Ass","Att","Q1","Q2","Q3","Q4","Q5","Internal Marks","End Sem"
"15106107251","61809","5","4","3","2","3","4","2","14","56"
"16106107001","61809","5","4","0","4","4","4","3","15","57"
"16106107003","61809","5","4","4","3","4","2","3","16","58"
"16106107004","61809","5","4","3","4","3","4","2","16","62"
"16106107005","61809","5","4","4","4","2","4","3","17","53"
"16106107006","61809","5","4","3","3","3","2","3","14","56"
"16106107007","61809","5","4","2","3","3","4","2","14","53"
"16106107008","61809","5","4","1","4","4","3","4","16","55"
"16106107009","61809","4","5","2","4","4","4","4","18","56"
"16106107010","61809","4","4","0","4","4","4","4","16","62"
"16106107011","61809","4","4","4","4","4","0","4","16","58"
"16106107012","61809","5","4","4","4","4","3","2","17","58"
"16106107013","61809","4","4","4","4","3","3","1","15","57"
"16106107014","61809","4","5","4","4","0","3","4","15","57"
"16106107015","61809","5","4","4","4","4","4","1","17","56"
"16106107016","61809","4","5","4","2","4","1","4","15","46"
"16106107017","61809","5","4","3","4","4","4","1","16","56"
"16106107018","61809","5","4","2","3","3","2","4","14","55"
"16106107019","61809","4","5","3","4","2","4","2","15","55"
"16106107020","61809","4","5","3","4","3","4","2","16","53"
"16106107022","61809","4","5","4","4","4","3","3","18","48"
"16106107023","61809","4","4","4","4","1","4","1","14","56"
"16106107024","61809","4","4","4","3","2","2","4","15","36"
"16106107025","61809","5","4","4","3","4","2","3","16","52"
"16106107026","61809","5","4","2","4","3","3","4","16","55"
"16106107027","61809","4","5","2","3","4","4","2","15","51"
"16106107028","61809","5","4","2","4","4","3","3","16","61"
"16106107029","61809","5","4","0","3","4","4","4","15","AB"
"16106107030","61809","5","4","4","4","4","4","0","16","57"
"16106107031","61809","5","4","4","3","3","1","4","15","58"
"16106107032","61809","4","5","3","3","4","3","3","16","56"
"16106107033","61809","4","5","3","4","4","3","4","18","51"
"16106107034","61809","4","5","4","4","4","3","1","16","56"
"16106107036","61809","4","5","2","4","4","3","3","16","56"
"16106107037","61809","4","5","3","4","4","3","3","17","56"
"16106107039","61809","5","4","4","4","2","2","4","16","61"
"17106107901","61809","5","4","4","3","0","4","4","15","44"
"17106107902","61809","5","4","1","4","4","4","3","16","54"
"17106107903","61809","5","4","3","3","4","3","3","16","52"
