"Reg No","Course Code","Ass","Att","Q1","Q2","Q3","Q4","Q5","Internal Marks","End Sem"
"15106107251","11102","5","5","3","4","4","4","1","16","35"
"16106107001","11102","5","5","3","4","4","3","3","17","33"
"16106107002","11102","5","5","4","4","4","3","2","17","30"
"16106107003","11102","5","5","4","4","3","2","4","17","34"
"16106107004","11102","5","5","4","4","2","4","4","18","33"
"16106107005","11102","5","5","3","4","2","4","3","16","26"
"16106107006","11102","5","5","4","4","4","3","3","18","40"
"16106107007","11102","5","5","4","4","4","3","2","17","33"
"16106107008","11102","5","5","3","3","4","2","4","16","34"
"16106107009","11102","5","5","3","3","4","3","4","17","32"
"16106107010","11102","5","5","4","4","3","3","4","18","40"
"16106107011","11102","5","5","3","3","4","3","4","17","32"
"16106107012","11102","5","5","3","4","4","3","3","17","30"
"16106107013","11102","5","5","3","4","4","4","3","18","39"
"16106107014","11102","5","5","4","0","4","4","4","16","30"
"16106107015","11102","5","5","3","4","3","2","3","15","28"
"16106107016","11102","5","5","4","2","4","3","4","17","25"
"16106107017","11102","5","5","3","3","4","4","2","16","29"
"16106107018","11102","5","5","3","3","3","4","4","17","36"
"16106107019","11102","5","5","4","3","4","4","4","19","32"
"16106107020","11102","5","5","4","2","3","4","4","17","30"
"16106107021","11102","5","5","3","4","4","4","2","17","33"
"16106107022","11102","5","5","2","4","3","4","3","16","30"
"16106107023","11102","5","5","3","4","3","4","3","17","35"
"16106107024","11102","5","5","3","4","4","4","2","17","31"
"16106107025","11102","5","5","2","4","4","3","3","16","31"
"16106107026","11102","5","5","4","3","2","4","4","17","30"
"16106107027","11102","5","5","3","4","4","2","4","17","27"
"16106107028","11102","5","5","4","4","3","2","4","17","37"
"16106107029","11102","5","5","3","2","3","4","4","16","33"
"16106107030","11102","5","5","4","3","4","4","4","19","32"
"16106107031","11102","5","5","4","4","3","3","4","18","35"
"16106107032","11102","5","5","4","4","4","3","2","17","29"
"16106107033","11102","5","5","2","3","4","4","3","16","25"
"16106107034","11102","5","5","4","4","2","3","4","17","26"
"16106107035","11102","0","0","0","0","0","0","0","0","15"
"16106107036","11102","5","5","3","2","4","2","4","15","32"
"16106107037","11102","5","5","4","4","3","4","3","18","24"
"16106107038","11102","5","5","4","3","4","3","2","16","15"
"16106107039","11102","5","5","3","2","3","4","4","16","25"
