"Reg No","Course Code","Ass","Att","Q1","Q2","Q3","Q4","Q5","Internal Marks","End Sem"
"15106107251","61707","5","5","1","3","4","4","4","16","37"
"16106107001","61707","5","5","1","4","4","4","3","16","37"
"16106107003","61707","5","4","4","4","3","4","4","19","36"
"16106107004","61707","5","5","4","4","3","3","3","17","50"
"16106107005","61707","5","5","4","3","0","1","0","8","40"
"16106107006","61707","4","4","4","3","3","3","3","16","50"
"16106107007","61707","5","4","4","4","3","4","3","18","51"
"16106107008","61707","4","4","4","3","4","1","4","16","45"
"16106107009","61707","4","4","4","4","2","2","4","16","34"
"16106107010","61707","5","5","4","4","3","4","3","18","42"
"16106107011","61707","5","5","4","3","3","4","4","18","48"
"16106107012","61707","5","5","4","4","3","3","4","18","55"
"16106107013","61707","5","5","4","3","3","4","3","17","36"
"16106107014","61707","5","5","3","3","4","4","0","14","46"
"16106107015","61707","4","4","3","2","4","3","4","16","28"
"16106107016","61707","4","4","4","4","2","3","3","16","39"
"16106107017","61707","5","5","4","2","2","4","4","16","47"
"16106107018","61707","5","4","4","3","1","0","4","12","40"
"16106107019","61707","5","5","4","4","3","0","0","11","44"
"16106107020","61707","5","5","4","4","2","4","2","16","41"
"16106107022","61707","5","5","4","2","4","3","3","16","50"
"16106107023","61707","5","5","3","0","4","4","4","15","34"
"16106107024","61707","5","4","4","3","1","3","4","15","35"
"16106107025","61707","5","5","4","1","4","3","4","16","47"
"16106107026","61707","5","5","4","4","3","4","1","16","45"
"16106107027","61707","5","4","2","4","4","4","2","16","45"
"16106107028","61707","5","5","4","4","3","2","4","17","46"
"16106107029","61707","5","5","4","0","4","4","3","15","42"
"16106107030","61707","5","5","3","3","1","3","0","10","29"
"16106107031","61707","4","4","0","4","4","3","3","14","44"
"16106107032","61707","5","5","1","4","4","4","3","16","44"
"16106107033","61707","5","5","4","2","4","3","3","16","36"
"16106107034","61707","5","5","3","3","3","3","4","16","44"
"16106107036","61707","5","5","2","4","4","3","4","17","49"
"16106107037","61707","5","5","3","3","4","3","4","17","38"
"16106107039","61707","4","4","2","4","4","2","4","16","44"
"17106107901","61707","5","5","0","4","4","4","4","16","45"
"17106107902","61707","5","5","3","3","4","4","2","16","52"
"17106107903","61707","5","5","3","4","3","3","2","15","48"
