"15106107251","031411P","5","5","8","26"
"16106107001","031411P","5","5","8","27"
"16106107002","031411P","5","5","7","25"
"16106107003","031411P","5","5","7","26"
"16106107004","031411P","5","5","9","28"
"16106107005","031411P","5","5","8","26"
"16106107006","031411P","5","5","9","27"
"16106107007","031411P","5","5","8","28"
"16106107008","031411P","5","5","8","25"
"16106107009","031411P","5","5","7","27"
"16106107010","031411P","5","5","9","27"
"16106107011","031411P","5","5","7","27"
"16106107012","031411P","5","5","7","27"
"16106107013","031411P","5","5","8","28"
"16106107014","031411P","5","5","7","26"
"16106107015","031411P","5","5","8","26"
"16106107016","031411P","5","5","7","26"
"16106107017","031411P","5","5","7","27"
"16106107018","031411P","5","5","7","26"
"16106107019","031411P","5","5","7","26"
"16106107020","031411P","5","5","8","28"
"16106107022","031411P","5","5","8","27"
"16106107023","031411P","5","5","8","27"
"16106107024","031411P","5","5","6","26"
"16106107025","031411P","5","5","7","26"
"16106107026","031411P","5","5","8","26"
"16106107027","031411P","5","5","7","27"
"16106107028","031411P","5","5","9","29"
"16106107029","031411P","5","5","7","25"
"16106107030","031411P","5","5","8","28"
"16106107031","031411P","5","5","7","26"
"16106107032","031411P","5","5","9","27"
"16106107033","031411P","5","5","7","27"
"16106107034","031411P","5","5","8","26"
"16106107036","031411P","5","5","8","29"
"16106107037","031411P","5","5","8","27"
"16106107039","031411P","5","5","8","29"
"17106107901","031411P","5","5","7","27"
"17106107902","031411P","5","5","8","28"
"17106107903","031411P","5","5","7","26"
