"14106107191","041301P","4","5","7","27.00"
"15106107227","041301P","4","5","8","27.00"
"15106107228","041301P","4","5","8","28.00"
"15106107229","041301P","4","5","7","28.00"
"15106107230","041301P","4","5","9","27.00"
"15106107231","041301P","4","5","8","27.00"
"15106107233","041301P","4","5","9","28.00"
"15106107234","041301P","4","5","9","29.00"
"15106107235","041301P","4","5","8","28.00"
"15106107236","041301P","4","5","8","28.00"
"15106107237","041301P","4","5","8","27.00"
"15106107238","041301P","4","5","7","29.00"
"15106107239","041301P","4","5","7","28.00"
"15106107240","041301P","4","5","7","27.00"
"15106107241","041301P","4","5","8","27.00"
"15106107242","041301P","4","5","8","28.00"
"15106107244","041301P","4","5","7","28.00"
"15106107245","041301P","4","5","8","27.00"
"15106107246","041301P","4","5","8","29.00"
"15106107247","041301P","4","5","8","27.00"
"15106107248","041301P","4","5","8","27.00"
"15106107249","041301P","4","5","8","28.00"
"15106107250","041301P","4","5","8","29.00"
"15106107253","041301P","4","5","8","28.00"
"15106107254","041301P","4","5","8","27.00"
"15106107255","041301P","4","5","7","28.00"
"15106107256","041301P","4","5","7","27.00"
"15106107257","041301P","4","5","8","27.00"
"15106107259","041301P","4","5","7","28.00"
"15106107260","041301P","4","5","7","28.00"
"15106107262","041301P","4","5","7","28.00"
"15106107263","041301P","4","5","7","26.00"
"15106107264","041301P","4","5","8","28.00"
"15106107265","041301P","4","5","7","27.00"
"15106107266","041301P","4","5","8","28.00"
"15106107267","041301P","4","5","7","27.00"
