"14106107191","031201P","3","4","9","26.00"
"15106107227","031201P","5","4","9","26.00"
"15106107228","031201P","4","4","10","26.00"
"15106107229","031201P","4","4","10","26.00"
"15106107230","031201P","4","4","10","26.00"
"15106107231","031201P","5","4","9","26.00"
"15106107232","031201P","4","4","8","26.00"
"15106107233","031201P","5","4","9","28.00"
"15106107234","031201P","5","4","9","29.00"
"15106107235","031201P","3","4","9","28.00"
"15106107236","031201P","5","4","9","26.00"
"15106107237","031201P","5","4","9","28.00"
"15106107238","031201P","4","4","9","26.00"
"15106107239","031201P","3","4","9","26.00"
"15106107240","031201P","3","4","9","26.00"
"15106107241","031201P","3","4","9","26.00"
"15106107242","031201P","4","4","9","27.00"
"15106107243","031201P","4","4","9","28.00"
"15106107244","031201P","3","4","9","26.00"
"15106107245","031201P","3","4","9","26.00"
"15106107246","031201P","5","4","9","26.00"
"15106107247","031201P","3","4","9","26.00"
"15106107248","031201P","5","4","9","28.00"
"15106107249","031201P","4","4","9","28.00"
"15106107250","031201P","4","4","10","28.00"
"15106107253","031201P","4","4","9","26.00"
"15106107254","031201P","3","4","9","27.00"
"15106107255","031201P","3","4","9","26.00"
"15106107256","031201P","3","4","9","26.00"
"15106107257","031201P","3","4","9","26.00"
"15106107258","031201P","5","4","9","28.00"
"15106107259","031201P","4","4","9","26.00"
"15106107260","031201P","4","4","8","28.00"
"15106107262","031201P","3","4","9","26.00"
"15106107263","031201P","3","4","9","26.00"
"15106107264","031201P","5","4","9","27.00"
"15106107265","031201P","3","4","9","26.00"
"15106107266","031201P","4","4","9","27.00"
"15106107267","031201P","5","4","9","26.00"
