"14106107191","021202P","4","4","8","28.00"
"15106107227","021202P","4","5","9","29.00"
"15106107228","021202P","4","4","8","28.00"
"15106107229","021202P","5","4","9","28.00"
"15106107230","021202P","4","5","8","28.00"
"15106107231","021202P","5","4","9","26.00"
"15106107232","021202P","3","4","8","29.00"
"15106107233","021202P","5","4","9","29.00"
"15106107234","021202P","5","5","9","29.00"
"15106107235","021202P","4","4","8","29.00"
"15106107236","021202P","5","4","9","29.00"
"15106107237","021202P","5","4","9","28.00"
"15106107238","021202P","4","4","8","29.00"
"15106107239","021202P","4","5","8","27.00"
"15106107240","021202P","4","5","8","26.00"
"15106107241","021202P","4","4","8","27.00"
"15106107242","021202P","5","4","8","27.00"
"15106107243","021202P","5","5","9","27.00"
"15106107244","021202P","4","4","8","29.00"
"15106107245","021202P","5","4","8","28.00"
"15106107246","021202P","4","5","8","28.00"
"15106107247","021202P","5","4","9","27.00"
"15106107248","021202P","4","5","9","27.00"
"15106107249","021202P","5","4","9","28.00"
"15106107250","021202P","4","5","9","28.00"
"15106107253","021202P","4","4","8","29.00"
"15106107254","021202P","4","4","8","29.00"
"15106107255","021202P","4","5","8","26.00"
"15106107256","021202P","4","4","8","28.00"
"15106107257","021202P","5","4","9","27.00"
"15106107258","021202P","4","5","9","28.00"
"15106107259","021202P","4","5","9","28.00"
"15106107260","021202P","4","4","8","27.00"
"15106107262","021202P","4","4","8","28.00"
"15106107263","021202P","4","5","9","27.00"
"15106107264","021202P","4","4","8","27.00"
"15106107265","021202P","4","5","8","27.00"
"15106107266","021202P","5","4","8","29.00"
"15106107267","021202P","5","4","9","28.00"
