"14106107191","051301P","4","5","8","28.00"
"15106107227","051301P","4","5","8","26.00"
"15106107228","051301P","5","5","8","26.00"
"15106107229","051301P","5","5","9","27.00"
"15106107230","051301P","4","5","8","28.00"
"15106107231","051301P","5","5","8","27.00"
"15106107233","051301P","5","5","9","27.00"
"15106107234","051301P","4","5","9","28.00"
"15106107235","051301P","4","4","8","26.00"
"15106107236","051301P","4","5","8","28.00"
"15106107237","051301P","4","5","8","28.00"
"15106107238","051301P","5","5","8","29.00"
"15106107239","051301P","4","4","8","26.00"
"15106107240","051301P","4","4","8","27.00"
"15106107241","051301P","4","4","8","26.00"
"15106107242","051301P","5","4","8","27.00"
"15106107244","051301P","5","4","8","27.00"
"15106107245","051301P","5","4","8","26.00"
"15106107246","051301P","5","5","9","28.00"
"15106107247","051301P","4","4","8","28.00"
"15106107248","051301P","4","4","8","28.00"
"15106107249","051301P","4","5","8","26.00"
"15106107250","051301P","5","5","9","28.00"
"15106107253","051301P","5","5","8","28.00"
"15106107254","051301P","5","5","8","29.00"
"15106107255","051301P","5","4","8","27.00"
"15106107256","051301P","4","4","8","26.00"
"15106107257","051301P","4","5","8","27.00"
"15106107259","051301P","5","4","8","26.00"
"15106107260","051301P","5","4","8","26.00"
"15106107262","051301P","4","4","8","26.00"
"15106107263","051301P","4","5","8","26.00"
"15106107264","051301P","5","5","8","28.00"
"15106107265","051301P","4","4","8","26.00"
"15106107266","051301P","5","5","9","28.00"
"15106107267","051301P","4","5","8","27.00"
