"14106107191","231101P","5","5","9","26"
"15106107227","231101P","5","5","9","28"
"15106107228","231101P","5","4","10","26"
"15106107229","231101P","5","5","9","27"
"15106107230","231101P","5","4","10","27"
"15106107231","231101P","5","4","10","26"
"15106107232","231101P","5","4","10","28"
"15106107233","231101P","5","5","9","28"
"15106107234","231101P","4","5","10","28"
"15106107235","231101P","4","5","10","27"
"15106107236","231101P","4","5","10","27"
"15106107237","231101P","5","5","9","28"
"15106107238","231101P","5","5","9","27"
"15106107239","231101P","5","5","9","28"
"15106107240","231101P","5","4","10","28"
"15106107241","231101P","5","4","10","27"
"15106107242","231101P","5","5","9","27"
"15106107243","231101P","5","5","9","28"
"15106107244","231101P","5","5","9","29"
"15106107245","231101P","5","5","9","28"
"15106107246","231101P","5","4","10","27"
"15106107247","231101P","5","4","10","27"
"15106107248","231101P","5","4","10","27"
"15106107249","231101P","5","4","10","28"
"15106107250","231101P","5","4","10","28"
"15106107251","231101P","AB","AB","AB","AB"
"15106107253","231101P","5","5","9","28"
"15106107254","231101P","5","5","9","27"
"15106107255","231101P","5","5","9","27"
"15106107256","231101P","5","5","9","27"
"15106107257","231101P","5","5","9","26"
"15106107258","231101P","5","4","10","28"
"15106107259","231101P","5","5","9","28"
"15106107260","231101P","5","5","9","28"
"15106107262","231101P","5","5","9","27"
"15106107263","231101P","5","4","10","27"
"15106107264","231101P","5","5","9","28"
"15106107265","231101P","5","5","9","28"
"15106107266","231101P","5","5","9","27"
"15106107267","231101P","5","5","9","28"
