"14106107191","021101P","4","4","8","26"
"15106107227","021101P","5","5","9","28"
"15106107228","021101P","5","5","9","28"
"15106107229","021101P","5","5","9","29"
"15106107230","021101P","5","5","9","29"
"15106107231","021101P","5","5","9","26"
"15106107232","021101P","5","5","9","27"
"15106107233","021101P","5","5","9","27"
"15106107234","021101P","5","5","9","29"
"15106107235","021101P","4","4","8","28"
"15106107236","021101P","5","5","9","29"
"15106107237","021101P","4","5","8","27"
"15106107238","021101P","5","5","9","29"
"15106107239","021101P","4","5","8","27"
"15106107240","021101P","5","5","9","28"
"15106107241","021101P","5","5","9","27"
"15106107242","021101P","4","5","9","28"
"15106107243","021101P","4","5","9","27"
"15106107244","021101P","3","4","8","29"
"15106107245","021101P","5","5","9","27"
"15106107246","021101P","5","5","9","29"
"15106107247","021101P","3","5","8","27"
"15106107248","021101P","4","5","9","28"
"15106107249","021101P","4","5","9","27"
"15106107250","021101P","4","5","9","29"
"15106107251","021101P","4","4","7","AB"
"15106107253","021101P","4","5","8","27"
"15106107254","021101P","4","5","9","29"
"15106107255","021101P","4","4","8","27"
"15106107256","021101P","5","5","9","27"
"15106107257","021101P","4","4","8","27"
"15106107258","021101P","5","5","9","29"
"15106107259","021101P","5","5","9","28"
"15106107260","021101P","4","5","9","26"
"15106107262","021101P","5","5","9","27"
"15106107263","021101P","4","4","8","27"
"15106107264","021101P","5","5","9","27"
"15106107265","021101P","3","3","7","28"
"15106107266","021101P","4","5","8","27"
"15106107267","021101P","4","5","8","27"
