"14106107191","011102P","5","5","8","28"
"15106107227","011102P","5","5","7","28"
"15106107228","011102P","5","5","7","27"
"15106107229","011102P","5","5","7","27"
"15106107230","011102P","5","5","7","29"
"15106107231","011102P","5","5","7","27"
"15106107232","011102P","5","5","6","27"
"15106107233","011102P","5","5","6","28"
"15106107234","011102P","5","5","8","29"
"15106107235","011102P","5","5","7","28"
"15106107236","011102P","5","5","7","27"
"15106107237","011102P","5","5","7","29"
"15106107238","011102P","5","5","8","27"
"15106107239","011102P","5","5","7","28"
"15106107240","011102P","5","5","8","28"
"15106107241","011102P","5","5","8","27"
"15106107242","011102P","5","5","7","29"
"15106107243","011102P","5","5","7","28"
"15106107244","011102P","5","5","7","29"
"15106107245","011102P","5","5","7","28"
"15106107246","011102P","5","5","8","28"
"15106107247","011102P","5","5","7","27"
"15106107248","011102P","5","5","8","28"
"15106107249","011102P","5","5","8","29"
"15106107250","011102P","5","5","8","28"
"15106107251","011102P","AB","AB","AB","AB"
"15106107253","011102P","5","5","8","29"
"15106107254","011102P","5","5","7","29"
"15106107255","011102P","5","5","7","27"
"15106107256","011102P","5","5","8","28"
"15106107257","011102P","5","5","7","28"
"15106107258","011102P","5","5","7","28"
"15106107259","011102P","5","5","8","28"
"15106107260","011102P","5","5","6","29"
"15106107262","011102P","5","5","7","27"
"15106107263","011102P","5","5","7","29"
"15106107264","011102P","5","5","7","29"
"15106107265","011102P","5","5","7","28"
"15106107266","011102P","5","5","7","28"
"15106107267","011102P","5","5","8","28"
