11104107189,51401,5,4,18,27
12104107157,51401,5,4,17,32
14104107153,51401,5,5,18,33
14104107155,51401,5,4,16,46
14104107156,51401,5,4,18,32
14104107157,51401,5,4,18,27
14104107158,51401,5,4,17,45
14104107159,51401,5,4,17,41
14104107163,51401,5,4,18,49
14104107165,51401,5,4,18,40
14104107169,51401,5,4,17,43
14104107172,51401,5,4,17,35
14104107174,51401,5,5,18,49
14104107176,51401,5,5,18,44
14104107178,51401,5,5,17,51
14104107251,51401,5,4,18,29
14104107252,51401,5,4,18,42
14104107253,51401,5,5,17,39
14104107254,51401,5,4,18,37
14104107255,51401,5,5,18,42
14104107256,51401,5,4,18,31
14104107257,51401,5,5,18,30
14104107259,51401,5,4,18,43
14104107260,51401,5,5,17,42
14104107261,51401,5,5,18,40
14104107262,51401,5,4,17,28
14104107284,51401,5,4,18,26
14104107310,51401,5,4,18,36
14104107311,51401,5,4,17,32
14104107312,51401,5,4,18,26
14104107313,51401,5,5,17,29
14104107314,51401,5,4,18,25
14104107315,51401,5,5,17,25
