14106107182,51301,5,5,19,60
14106107183,51301,5,5,16,40
14106107184,51301,5,5,13,46
14106107185,51301,4,5,17,47
14106107186,51301,5,5,19,40
14106107187,51301,5,5,18,63
14106107188,51301,4,5,17,47
14106107189,51301,5,5,18,48
14106107192,51301,5,5,20,58
14106107197,51301,4,5,17,52
14106107198,51301,4,5,19,45
14106107201,51301,4,5,17,46
14106107202,51301,5,5,17,50
14106107203,51301,5,5,20,60
14106107204,51301,5,5,16,51
14106107205,51301,5,5,19,46
14106107206,51301,5,5,19,37
14106107207,51301,5,5,20,40
14106107209,51301,5,5,20,29
14106107211,51301,5,5,18,25
14106107263,51301,5,5,19,58
14106107264,51301,4,5,16,35
14106107265,51301,5,5,17,45
14106107266,51301,5,5,20,49
14106107267,51301,5,5,18,48
14106107268,51301,4,5,18,36
14106107269,51301,5,5,15,38
14106107317,51301,4,5,20,45
14106107270,51301,4,5,17,39
14106107316,51301,4,5,19,41
14106107318,51301,4,5,20,61
