CO1,1,4,2.69,53.8,3.94,3.9,78.4,48.46,52.52,82,55.47
CO2,2,4,2.81,56.2,3.94,3.9,78.4,48.46,53.0,82,55.9
CO3,4,4,2.94,58.8,3.94,3.9,78.4,48.46,53.52,82,56.37
CO4,3,4,2.75,55.0,3.94,3.9,78.4,48.46,52.76,82,55.68
CO5,5,4,3.15,63.0,3.94,3.9,78.4,48.46,54.36,82,57.12
CO6,-,-,-,-,3.94,3.9,78.4,48.46,57.44,82,59.9
