13103107114,51301,5,5,18,29
13103107116,51301,5,5,19,39
13103107117,51301,5,5,20,39
13103107118,51301,5,5,19,34
13103107119,51301,5,5,20,43
13103107120,51301,5,5,19,47
13103107121,51301,5,5,20,37
13103107122,51301,5,5,20,44
13103107123,51301,5,5,18,20
13103107124,51301,5,5,19,43
13103107125,51301,5,5,19,25
13103107126,51301,5,5,19,33
13103107127,51301,5,5,19,25
13103107128,51301,5,5,20,38
13103107129,51301,5,5,18,32
13103107130,51301,5,5,19,42
13103107131,51301,5,5,19,41
13103107132,51301,5,5,19,25
13103107133,51301,5,5,19,33
13103107134,51301,5,5,20,27
13103107135,51301,5,5,18,25
13103107136,51301,5,5,18,20
13103107137,51301,5,5,19,35
13103107138,51301,5,5,19,44
13103107139,51301,5,5,20,28
13103107140,51301,5,5,19,25
13103107142,51301,5,5,18,32
13103107143,51301,5,5,18,39
13103107144,51301,5,5,19,20
13103107146,51301,5,5,18,36
13103107147,51301,5,5,19,44
13103107148,51301,5,5,18,27
13103107149,51301,5,5,19,27
13103107150,51301,5,5,18,30
13103107151,51301,5,5,19,41
13103107152,51301,5,5,18,25
13103107153,51301,5,5,18,48
13103107154,51301,5,5,18,38
13103107155,51301,5,5,19,40
13103107156,51301,5,5,18,22
13103107157,51301,5,5,20,32
13103107158,51301,5,5,19,39
13103107159,51301,5,5,19,25
13103107160,51301,5,5,19,25
13103107162,51301,5,5,20,37
13103107163,51301,5,5,19,39
13103107164,51301,5,5,18,29
13103107166,51301,5,5,19,29
13103107167,51301,5,5,19,30
13103107168,51301,5,5,18,31
13103107265,51301,4,5,18,48
13103107326,51301,4,5,19,42
13103107327,51301,4,5,18,53
13103107328,51301,4,5,18,38
13103107329,51301,4,5,18,43
13103107330,51301,4,5,19,40
13103107331,51301,4,5,19,20
13103107332,51301,4,5,18,30
13103107333,51301,4,5,18,25
13103107334,51301,4,5,19,38
13103107335,51301,4,5,19,41
13103107336,51301,4,5,19,29
13104107175,51301,5,5,18,27
13104107201,51301,5,5,20,20
