12101107032,51401,5,5,19,25
13101107001,51401,5,5,20,58
13101107002,51401,4,5,19,25
13101107003,51401,4,5,19,39
13101107004,51401,5,5,19,27
13101107005,51401,5,5,18,43
13101107006,51401,5,5,19,32
13101107007,51401,5,5,18,33
13101107008,51401,5,5,18,37
13101107009,51401,5,5,17,44
13101107010,51401,5,5,18,28
13101107011,51401,4,5,19,32
13101107012,51401,4,5,18,43
13101107013,51401,5,5,20,25
13101107014,51401,5,5,18,20
13101107015,51401,5,5,19,25
13101107016,51401,4,5,19,52
13101107017,51401,4,5,18,27
13101107018,51401,5,5,20,33
13101107019,51401,5,5,18,55
13101107020,51401,5,5,19,28
13101107021,51401,5,5,19,34
13101107022,51401,5,5,19,54
13101107023,51401,4,5,19,28
13101107024,51401,5,5,19,48
13101107025,51401,4,5,18,49
13101107026,51401,5,5,20,53
13101107027,51401,4,5,19,34
13101107028,51401,5,5,18,36
13101107030,51401,5,5,19,37
13101107031,51401,5,5,18,32
13101107033,51401,5,5,19,27
13101107034,51401,5,5,20,39
13101107035,51401,5,5,19,47
13101107036,51401,4,5,19,38
13101107037,51401,5,5,18,41
13101107038,51401,4,5,18,27
13101107039,51401,5,5,18,54
13101107040,51401,4,5,18,36
13101107041,51401,5,5,19,45
13101107042,51401,5,5,18,37
13101107043,51401,5,5,20,38
13101107044,51401,5,5,20,33
13101107045,51401,5,5,18,39
13101107046,51401,5,5,19,41
13101107047,51401,5,5,18,32
13101107048,51401,5,5,20,37
13101107049,51401,5,5,18,40
13101107050,51401,5,5,20,45
13101107051,51401,5,5,18,29
13101107052,51401,5,5,19,44
13101107053,51401,5,5,18,45
13101107054,51401,5,5,18,25
13101107055,51401,4,5,18,29
13101107056,51401,5,5,19,44
13101107057,51401,4,5,18,25
13101107058,51401,5,5,18,25
13101107303,51401,4,5,19,25
13101107304,51401,5,5,18,34
13101107305,51401,4,5,18,40
13101107306,51401,4,5,19,32
13101107307,51401,5,5,19,25
13101107308,51401,4,5,19,28
13101107309,51401,4,5,18,43
13101107310,51401,5,5,18,28
13101107312,51401,5,5,19,20
13101107313,51401,4,5,19,25
13104107169,51401,5,5,18,37
13104107174,51401,5,5,20,46
14101107224,51401,5,5,19,36
