"PO1","CO1,CO2,CO3,CO4,CO5,CO6","42","100","3","55.83","55.83"
"PO2","CO2,CO3,CO4,CO5,CO6","38","91","3","55.63","55.63"
"PO3","CO3,CO4,CO6","18","43","3","56.07","56.07"
"PO4","CO4,CO5,CO6","26","62","3","56.0","56.0"
"PO5","CO1,CO6","8","20","1","57.9","19.3"
"PSO2","CO1,CO2,CO3,CO4,CO5,CO6","42","100","3","55.83","55.83"
