CO1,1,4,3.39,67.8,4.69,5.0,96.9,39.86,51.15,80,54.03
CO2,4,4,3.25,65.0,4.69,5.0,96.9,39.86,50.59,80,53.53
CO3,3,4,3.5,70.0,4.69,5.0,96.9,39.86,51.59,80,54.43
CO4,2,4,3.36,67.2,4.69,5.0,96.9,39.86,51.03,80,53.93
CO5,5,4,3.31,66.2,4.69,5.0,96.9,39.86,50.83,80,53.75
CO6,-,-,-,-,4.69,5.0,96.9,39.86,56.97,80,59.27
