"Reg No","Course Code","Ass","Att","Q1","Q2","Q3","Q4","Q5","Internal Marks","End Sem"
"14106107182","41301","5","5","4","4","4","4","4","20","31"
"14106107183","41301","5","4","4","4","4","4","2","18","31"
"14106107184","41301","4","4","4","1","4","2","4","15","27"
"14106107185","41301","5","5","4","4","3","4","2","17","26"
"14106107186","41301","4","5","4","4","4","4","4","20","34"
"14106107187","41301","5","5","4","4","4","4","4","20","41"
"14106107188","41301","4","5","4","4","4","4","4","20","33"
"14106107189","41301","5","5","4","4","4","4","4","20","37"
"14106107192","41301","5","5","4","3","4","4","4","19","30"
"14106107197","41301","5","5","4","4","3","4","4","19","38"
"14106107198","41301","5","5","3","3","2","4","4","16","34"
"14106107201","41301","4","5","4","3","3","4","4","18","26"
"14106107202","41301","4","5","3","4","4","4","4","19","32"
"14106107203","41301","5","5","4","4","4","4","4","20","40"
"14106107204","41301","4","5","4","4","4","3","4","19","37"
"14106107205","41301","5","5","4","4","4","4","4","20","34"
"14106107206","41301","4","5","4","4","4","3","4","19","28"
"14106107207","41301","4","5","4","4","2","4","4","18","25"
"14106107209","41301","5","5","4","4","4","3","4","19","26"
"14106107211","41301","4","5","3","4","3","4","4","18","25"
"14106107263","41301","4","5","3","4","4","3","4","18","35"
"14106107264","41301","5","5","3","4","4","4","4","19","25"
"14106107265","41301","4","5","3","4","4","4","4","19","31"
"14106107266","41301","5","5","4","4","3","4","4","19","26"
"14106107267","41301","5","5","4","3","4","4","4","19","32"
"14106107268","41301","4","5","4","4","3","4","4","19","25"
"14106107269","41301","4","4","2","4","3","4","4","17","38"
"14106107317","41301","4","5","4","4","4","4","4","20","30"
"14106107270","41301","5","5","4","4","4","3","4","19","25"
"14106107316","41301","5","5","4","4","4","3","4","19","25"
"14106107318","41301","4","5","3","4","4","4","4","19","41"
