"Reg No","Course Code","Ass","Att","Q1","Q2","Q3","Q4","Q5","Internal Marks","End Sem"
"14106107182","61814","5","5","4","4","4","3","3","18","52"
"14106107184","61814","5","5","2","4","3","3","4","16","50"
"14106107185","61814","5","5","3","4","3","3","4","17","48"
"14106107186","61814","5","5","3","4","4","4","4","19","53"
"14106107187","61814","5","5","4","4","3","4","4","19","53"
"14106107188","61814","5","5","4","4","4","3","4","19","47"
"14106107189","61814","4","5","4","4","3","3","4","18","46"
"14106107192","61814","5","5","4","3","3","3","4","17","47"
"14106107197","61814","5","5","4","3","4","3","3","17","47"
"14106107198","61814","4","5","2","4","4","4","4","18","49"
"14106107201","61814","4","5","4","4","4","1","4","17","49"
"14106107202","61814","5","5","4","4","3","2","4","17","47"
"14106107203","61814","5","5","2","4","4","4","4","18","51"
"14106107204","61814","5","5","4","4","3","3","2","16","AB"
"14106107205","61814","5","5","4","4","4","3","3","18","46"
"14106107206","61814","5","5","4","0","4","4","4","16","47"
"14106107207","61814","5","5","4","4","2","4","3","17","43"
"14106107209","61814","5","5","3","4","4","2","4","17","46"
"14106107211","61814","5","5","3","3","4","3","3","16","41"
"14106107263","61814","4","5","4","4","3","4","4","19","36"
"14106107264","61814","5","5","2","4","4","4","4","18","49"
"14106107265","61814","5","5","3","3","4","4","4","18","41"
"14106107266","61814","5","5","3","4","2","4","4","17","46"
"14106107267","61814","4","5","4","3","4","3","4","18","48"
"14106107268","61814","5","5","3","3","3","4","4","17","47"
"14106107316","61814","5","5","4","4","2","4","4","18","41"
"14106107269","61814","5","5","3","4","4","2","3","16","43"
"14106107270","61814","4","5","4","3","1","4","3","15","45"
"14106107317","61814","5","5","4","4","4","4","3","19","45"
"14106107318","61814","5","5","3","4","4","4","4","19","48"
