CO1,1,4,3.05,61.0,4.6,4.3,89.0,39.85,49.0,81,52.2
CO2,2,4,2.77,55.4,4.6,4.3,89.0,39.85,47.88,81,51.19
CO3,5,4,3.1,62.0,4.6,4.3,89.0,39.85,49.2,81,52.38
CO4,3,4,2.7,54.0,4.6,4.3,89.0,39.85,47.59,81,50.93
CO5,4,4,3.2,64.0,4.6,4.3,89.0,39.85,49.59,81,52.73
CO6,-,-,-,-,4.6,4.3,89.0,39.85,54.59,81,57.23
