"PO1","CO1,CO2,CO3","24","58","3","51.92","51.92"
"PO2","CO1,CO2,CO3,CO6","29","70","3","53.25","53.25"
"PO3","CO1,CO2,CO3,CO4,CO5","37","89","3","51.89","51.89"
"PO5","CO4,CO5","13","31","2","51.83","34.55"
"PSO1","CO1,CO2,CO3,CO4,CO5,CO6","42","100","3","52.78","52.78"
